kind,level_or_case,x,value,a,b,c
repl,L1D,random W+3,0.42175,0.42175,0.42177,0.42578,0.42114,0.42456,0.42712,0.42847,0.42788,0.42383,0.42432
repl,L1D,hot line + cycle,0.38231,0.38231,0.38232,0.50000,0.37500,0.62500,0.29415,0.50000,0.25000,0.50000,0.50000
repl,L1D,hot set + 2 cold,0.62401,0.62399,0.62401,0.62500,0.62500,0.62500,0.32704,0.25000,0.25000,0.37500,0.25000
repl,L1D,each line twice,0.49947,0.49947,0.49948,0.49927,0.49927,0.49927,0.19999,0.49878,0.49878,0.49878,0.49878
repl,L1D,control: 4 lines cyclic (fits),0.00056,0.00053,0.00058,,,,,,,,
repl_header,L2,pattern,measured,ci_lo,ci_hi,LRU,tree-PLRU,FIFO,random,SRRIP,BRRIP,NRU,SRRIP-FP
repl,L2,cyclic W+1,0.99983,0.99982,0.99986,0.99976,0.99976,0.99976,0.22238,0.88867,0.22217,0.99976,0.99805
repl,L2,cyclic W+2,0.99861,0.99860,0.99863,0.99854,0.99854,0.99854,0.38388,0.39941,0.29986,0.99756,0.99707
repl,L2,sawtooth W+1,0.12512,0.12511,0.12515,0.12500,0.12500,0.56250,0.17648,0.12500,0.12500,0.12500,0.12500
repl,L2,random W+1,0.10261,0.10250,0.10287,0.10767,0.10522,0.10767,0.10955,0.10596,0.11013,0.10400,0.10400
repl,L2,random W+3,0.27098,0.27096,0.27100,0.26392,0.26880,0.26489,0.27086,0.26318,0.27113,0.27002,0.26733
repl,L2,hot line + cycle,0.43754,0.40284,0.43757,0.50000,0.31250,0.56250,0.13866,0.50000,0.12500,0.50000,0.50000
repl,L2,hot set + 2 cold,0.56256,0.56254,0.56259,0.56250,0.56250,0.56250,0.19840,0.12500,0.12500,0.18750,0.12500
repl,L2,each line twice,0.49877,0.49875,0.49884,0.49878,0.49878,0.49878,0.11107,0.49731,0.49731,0.49731,0.49731
repl,L2,control: 8 lines cyclic (fits),0.00018,0.00018,0.00021,,,,,,,,
inclusion,hot line X + W thrash lines (X never reaches L2 while hot),0.44181,0.19720
inclusion,control: the W thrash lines only,0.99837,0.00011
